X,Class
57.92,1
57.92,1
57.92,1
58.06,1
58.21,1
58.21,1
58.06,1
58.06,1
58.06,1
57.92,1
58.06,1
58.21,1
57.77,1
57.62,1
57.62,1
57.48,1
57.18,1
56.89,1
56.6,1
56.45,1
55.43,1
53.81,1
53.08,1
51.61,1
50.29,1
48.97,1
47.95,1
47.07,1
46.48,1
45.75,1
45.75,1
44.87,1
44.57,1
44.43,1
44.13,1
43.55,1
43.4,1
43.26,1
42.82,1
42.82,1
42.67,1
42.38,1
42.23,1
41.94,1
41.94,1
41.64,1
41.79,1
41.64,1
41.35,1
41.2,1
41.2,1
43.55,1
46.19,1
47.51,1
48.97,1
49.71,1
51.03,1
52.35,1
52.93,1
53.23,1
53.96,1
54.25,1
54.69,1
55.13,1
55.28,1
55.28,1
55.28,1
55.57,1
55.57,1
55.57,1
55.72,1
55.87,1
56.01,1
55.87,1
56.01,1
56.01,1
56.01,1
56.01,1
56.16,1
56.16,1
56.3,1
56.45,1
56.6,1
56.3,1
56.45,1
56.45,1
56.45,1
56.74,1
56.74,1
56.74,1
56.6,1
56.89,1
56.6,1
56.6,1
56.89,1
56.74,1
56.74,1
56.89,1
56.74,1
56.74,1
56.89,1
57.04,1
56.89,1
57.18,1
57.04,1
56.89,1
57.04,1
57.04,1
57.04,1
57.04,1
56.89,1
57.04,1
57.04,1
42.67,1
42.23,1
41.35,1
41.06,1
44.72,1
49.27,1
51.47,1
52.93,1
54.11,1
55.72,1
57.92,1
58.65,1
57.92,1
57.62,1
57.04,1
56.45,1
55.87,1
55.28,1
55.13,1
54.69,1
53.37,1
52.64,1
52.2,1
51.76,1
51.17,1
50.73,1
50.59,1
50.15,1
50.15,1
49.27,1
48.97,1
48.24,1
48.09,1
47.36,1
46.92,1
46.77,1
46.19,1
46.19,1
45.75,1
45.45,1
45.31,1
45.16,1
45.16,1
45.01,1
44.72,1
44.43,1
44.43,1
44.43,1
44.28,1
43.99,1
44.13,1
43.99,1
43.84,1
43.55,1
43.55,1
43.55,1
43.55,1
43.4,1
43.11,1
43.26,1
42.96,1
43.11,1
43.11,1
42.82,1
42.67,1
42.52,1
42.82,1
42.82,1
42.67,1
42.38,1
42.67,1
42.23,1
42.08,1
42.08,1
42.23,1
42.08,1
42.08,1
41.94,1
42.08,1
42.08,1
41.94,1
41.79,1
41.94,1
41.94,1
41.64,1
41.5,1
41.5,1
41.64,1
41.64,1
41.35,1
41.5,1
41.2,1
41.5,1
41.2,1
41.35,1
41.35,1
41.35,1
41.06,1
41.06,1
41.2,1
41.2,1
41.2,1
41.06,1
41.06,1
41.06,1
42.23,1
42.96,1
43.7,1
44.28,1
44.57,1
45.01,1
46.19,1
47.8,1
49.27,1
50.29,1
50.88,1
51.91,1
52.49,1
53.08,1
53.23,1
53.52,1
54.25,1
54.69,1
55.28,1
56.16,1
56.3,1
56.74,1
57.18,1
57.04,1
57.33,1
57.77,1
57.92,1
58.21,1
58.36,1
58.5,1
58.36,1
58.5,1
58.65,1
58.65,1
58.8,1
58.94,1
58.36,1
57.77,1
57.48,1
57.18,1
57.18,1
56.89,1
56.74,1
56.6,1
56.3,1
56.16,1
55.43,1
54.99,1
54.55,1
54.11,1
53.52,1
52.93,1
51.61,1
50.73,1
50,1
49.56,1
49.12,1
48.39,1
48.24,1
47.65,1
47.36,1
46.92,1
46.33,1
45.89,1
