X,Class
62.02,2
61.88,2
61.88,2
62.02,2
61.88,2
62.02,2
61.88,2
61.88,2
62.02,2
61.88,2
61.88,2
62.02,2
62.02,2
62.02,2
62.02,2
62.02,2
62.02,2
62.02,2
61.88,2
61.88,2
62.02,2
62.02,2
61.88,2
61.88,2
62.02,2
61.88,2
62.02,2
61.88,2
61.88,2
61.73,2
61.88,2
62.02,2
62.02,2
61.88,2
61.88,2
61.88,2
61.88,2
61.88,2
62.02,2
62.02,2
62.02,2
62.02,2
62.02,2
61.88,2
62.02,2
61.88,2
62.02,2
61.73,2
61.88,2
62.02,2
62.02,2
61.88,2
61.88,2
61.88,2
62.02,2
62.02,2
62.02,2
61.88,2
62.02,2
61.73,2
62.17,2
61.88,2
61.88,2
61.88,2
61.73,2
62.02,2
62.02,2
62.02,2
61.88,2
61.88,2
61.88,2
61.73,2
62.02,2
62.02,2
61.88,2
62.02,2
62.17,2
62.02,2
62.02,2
61.88,2
62.17,2
62.17,2
61.73,2
62.02,2
62.02,2
61.88,2
62.17,2
62.17,2
62.32,2
62.02,2
61.88,2
62.32,2
61.88,2
61.88,2
62.17,2
61.88,2
61.88,2
62.02,2
62.02,2
62.02,2
61.88,2
62.02,2
61.88,2
62.02,2
61.88,2
61.88,2
61.88,2
62.02,2
61.88,2
62.02,2
62.02,2
61.88,2
61.88,2
62.17,2
61.73,2
61.88,2
62.02,2
62.02,2
61.88,2
61.88,2
62.02,2
62.02,2
61.88,2
62.02,2
62.02,2
61.73,2
61.88,2
61.73,2
61.88,2
61.58,2
62.02,2
61.88,2
61.73,2
61.73,2
61.88,2
62.02,2
61.88,2
61.88,2
62.02,2
62.32,2
62.02,2
62.17,2
61.88,2
62.17,2
62.02,2
62.02,2
61.88,2
61.88,2
62.17,2
61.88,2
62.17,2
62.32,2
62.32,2
61.88,2
61.88,2
61.88,2
62.02,2
62.02,2
62.17,2
62.02,2
61.88,2
61.73,2
62.17,2
61.73,2
61.73,2
62.02,2
62.02,2
62.02,2
61.73,2
62.02,2
62.02,2
61.88,2
62.02,2
61.88,2
62.02,2
61.88,2
62.02,2
61.73,2
62.02,2
61.73,2
62.02,2
61.73,2
62.02,2
62.02,2
61.73,2
61.88,2
62.17,2
61.88,2
61.88,2
61.73,2
61.73,2
61.88,2
61.73,2
61.88,2
61.73,2
62.02,2
61.88,2
61.88,2
61.88,2
62.17,2
62.17,2
62.02,2
61.73,2
61.73,2
61.73,2
61.73,2
61.58,2
61.73,2
62.02,2
61.58,2
61.88,2
61.58,2
61.88,2
61.73,2
61.88,2
61.88,2
61.88,2
61.88,2
61.73,2
62.02,2
61.73,2
62.02,2
61.88,2
60.56,2
61.44,2
61.73,2
62.46,2
62.61,2
62.76,2
62.61,2
62.61,2
62.76,2
62.76,2
62.76,2
62.46,2
61.88,2
61.14,2
60.85,2
60.12,2
60.12,2
60.12,2
60.26,2
60.12,2
60.12,2
60.12,2
60.41,2
60.26,2
60.12,2
60.12,2
60.26,2
60.26,2
60.12,2
60.41,2
60.26,2
60.26,2
60.26,2
60.41,2
60.41,2
60.12,2
60.26,2
60.26,2
60.56,2
60.26,2
60.26,2
60.26,2
60.26,2
60.26,2
60.26,2
60.26,2
60.26,2
60.26,2
60.56,2
60.26,2
60.26,2
60.56,2
60.41,2
60.56,2
60.56,2
60.56,2
60.56,2
60.41,2
60.41,2
60.56,2
60.41,2
60.41,2
60.56,2
60.41,2
60.56,2
60.26,2
60.26,2
60.26,2
60.26,2
60.56,2
60.41,2
60.41,2
60.41,2
60.56,2
60.41,2
60.56,2
60.41,2
60.56,2
60.41,2
60.56,2
60.56,2
60.56,2
60.41,2
60.56,2
60.56,2
60.41,2
60.41,2
60.41,2
60.56,2
60.56,2
60.41,2
60.41,2
60.41,2
60.41,2
60.56,2
60.56,2
60.41,2
60.56,2
60.41,2
60.56,2
60.41,2
60.56,2
60.26,2
60.56,2
60.7,2
60.56,2
60.41,2
60.41,2
60.41,2
60.41,2
60.41,2
60.41,2
60.56,2
60.41,2
60.7,2
60.56,2
60.7,2
60.56,2
60.7,2
60.56,2
60.41,2
60.41,2
60.41,2
60.41,2
60.56,2
60.41,2
60.56,2
60.41,2
60.7,2
60.56,2
60.56,2
60.41,2
60.41,2
60.7,2
60.41,2
60.41,2
60.7,2
60.56,2
60.56,2
60.41,2
60.41,2
60.7,2
60.41,2
60.41,2
60.41,2
60.41,2
60.41,2
60.41,2
60.41,2
60.56,2
60.41,2
60.41,2
60.56,2
60.56,2
60.7,2
60.56,2
60.56,2
60.41,2
60.56,2
60.41,2
60.7,2
60.7,2
60.41,2
60.56,2
60.56,2
60.26,2
60.7,2
60.41,2
60.41,2
60.56,2
60.26,2
60.56,2
60.56,2
60.41,2
60.26,2
60.41,2
60.56,2
60.41,2
60.41,2
60.41,2
60.26,2
60.26,2
60.41,2
60.26,2
60.12,2
60.41,2
60.12,2
60.12,2
60.12,2
60.26,2
60.26,2
60.12,2
60.26,2
60.12,2
60.12,2
60.26,2
59.97,2
60.41,2
60.26,2
60.12,2
60.26,2
60.12,2
60.26,2
60.12,2
